0.0, 0.2999,
0.0, 0.3324,
0.0, 0.5093,
0.0, 0.5035,
0.0, 0.2747,
0.0, 0.3881,
0.0, 0.27,
0.0, 0.3638,
0.0, 0.4748,
0.0, 0.6,
0.05, 0.6409,
0.05, 0.4438,
0.05, 0.4024,
0.05, 0.4274,
0.05, 0.4107,
0.05, 0.5079,
0.05, 0.4789,
0.05, 0.5385,
0.05, 0.2941,
0.05, 0.5078,
0.1, 0.5757,
0.1, 0.3357,
0.1, 0.2843,
0.1, 0.4546,
0.1, 0.2757,
0.1, 0.2101,
0.1, 0.3093,
0.1, 0.1863,
0.1, 0.3004,
0.1, 0.2972,
0.15000000000000002, 0.4296,
0.15000000000000002, 0.6372,
0.15000000000000002, 0.4507,
0.15000000000000002, 0.5838,
0.15000000000000002, 0.2604,
0.15000000000000002, 0.4797,
0.15000000000000002, 0.6231,
0.15000000000000002, 0.2708,
0.15000000000000002, 0.5584,
0.15000000000000002, 0.685,
0.2, 0.3981,
0.2, 0.2385,
0.2, 0.1694,
0.2, 0.1424,
0.2, 0.3603,
0.2, 0.2602,
0.2, 0.3797,
0.2, 0.1821,
0.2, 0.3865,
0.2, 0.507,
0.25, 0.5434,
0.25, 0.3636,
0.25, 0.4147,
0.25, 0.535,
0.25, 0.5996,
0.25, 0.5258,
0.25, 0.4435,
0.25, 0.4062,
0.25, 0.3876,
0.25, 0.457,
0.30000000000000004, 0.2431,
0.30000000000000004, 0.277,
0.30000000000000004, 0.4796,
0.30000000000000004, 0.386,
0.30000000000000004, 0.3881,
0.30000000000000004, 0.1584,
0.30000000000000004, 0.3304,
0.30000000000000004, 0.2904,
0.30000000000000004, 0.335,
0.30000000000000004, 0.3224,
0.35000000000000003, 0.3734,
0.35000000000000003, 0.5351,
0.35000000000000003, 0.4033,
0.35000000000000003, 0.3435,
0.35000000000000003, 0.292,
0.35000000000000003, 0.313,
0.35000000000000003, 0.3308,
0.35000000000000003, 0.4128,
0.35000000000000003, 0.2306,
0.35000000000000003, 0.2887,
0.4, 0.1597,
0.4, 0.2231,
0.4, 0.3098,
0.4, 0.4573,
0.4, 0.399,
0.4, 0.3368,
0.4, 0.3705,
0.4, 0.3138,
0.4, 0.0801,
0.4, 0.2118,
0.45, 0.2135,
0.45, 0.5241,
0.45, 0.3959,
0.45, 0.433,
0.45, 0.2259,
0.45, 0.2925,
0.45, 0.1364,
0.45, 0.2214,
0.45, 0.3118,
0.45, 0.2549,
0.5, 0.0756,
0.5, 0.4653,
0.5, 0.2702,
0.5, 0.2059,
0.5, 0.1273,
0.5, 0.081,
0.5, 0.314,
0.5, 0.3454,
0.5, 0.3425,
0.5, 0.4132,
0.55, 0.104,
0.55, 0.089,
0.55, 0.2218,
0.55, 0.3302,
0.55, 0.2234,
0.55, 0.2706,
0.55, 0.1284,
0.55, 0.4235,
0.55, 0.5184,
0.55, 0.2109,
0.6000000000000001, 0.5679,
0.6000000000000001, 0.1214,
0.6000000000000001, 0.216,
0.6000000000000001, 0.1224,
0.6000000000000001, 0.2808,
0.6000000000000001, 0.1581,
0.6000000000000001, 0.1147,
0.6000000000000001, 0.1588,
0.6000000000000001, 0.4031,
0.6000000000000001, 0.2777,
0.65, 0.0759,
0.65, 0.0823,
0.65, 0.0436,
0.65, 0.2803,
0.65, 0.069,
0.65, 0.0344,
0.65, 0.5099,
0.65, 0.5133,
0.65, 0.1198,
0.65, 0.215,
0.7000000000000001, 0.0402,
0.7000000000000001, 0.049,
0.7000000000000001, 0.1087,
0.7000000000000001, 0.1151,
0.7000000000000001, 0.08,
0.7000000000000001, 0.1958,
0.7000000000000001, 0.0754,
0.7000000000000001, 0.1393,
0.7000000000000001, 0.1399,
0.7000000000000001, 0.3225,
0.75, 0.0491,
0.75, 0.2407,
0.75, 0.2334,
0.75, 0.3894,
0.75, 0.054,
0.75, 0.1318,
0.75, 0.2959,
0.75, 0.0743,
0.75, 0.1979,
0.75, 0.053,
0.8, 0.0677,
0.8, 0.3905,
0.8, 0.2103,
0.8, 0.0931,
0.8, 0.4164,
0.8, 0.5164,
0.8, 0.4247,
0.8, 0.3301,
0.8, 0.2479,
0.8, 0.1298,
0.8500000000000001, 0.1197,
0.8500000000000001, 0.0731,
0.8500000000000001, 0.1136,
0.8500000000000001, 0.1018,
0.8500000000000001, 0.0903,
0.8500000000000001, 0.161,
0.8500000000000001, 0.1239,
0.8500000000000001, 0.0823,
0.8500000000000001, 0.4507,
0.8500000000000001, 0.0767,
0.9, 0.0559,
0.9, 0.0529,
0.9, 0.0934,
0.9, 0.0669,
0.9, 0.1807,
0.9, 0.1016,
0.9, 0.0559,
0.9, 0.2688,
0.9, 0.0908,
0.9, 0.1672,
0.9500000000000001, 0.1474,
0.9500000000000001, 0.1875,
0.9500000000000001, 0.1363,
0.9500000000000001, 0.2025,
0.9500000000000001, 0.1071,
0.9500000000000001, 0.2652,
0.9500000000000001, 0.2051,
0.9500000000000001, 0.1498,
0.9500000000000001, 0.1352,
0.9500000000000001, 0.1874,
1.0, 0.0381,
1.0, 0.0403,
1.0, 0.0479,
1.0, 0.1345,
1.0, 0.034,
1.0, 0.1196,
1.0, 0.124,
1.0, 0.1718,
1.0, 0.1601,
1.0, 0.107,
